EAN|STORE_CODE|PRICE_EXCL_TAX|PRICE_INCL_TAX|VAT_RATE|PRICE_USAGE|PRIORITY|START_DATE|END_DATE
3217777221225|0101|7.99|9.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221324|0101|11.96|14.35|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221423|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221447|0101|8.38|10.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221454|0101|22.51|27.01|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221461|0101|12.15|14.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221522|0101|24.39|29.27|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221539|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221607|0101|3.00|3.60|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777221737|0101|4.62|5.54|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224059|0101|24.11|28.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224066|0101|15.72|18.86|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224158|0101|25.10|30.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224509|0101|26.60|31.92|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224516|0101|16.72|20.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224622|0101|7.44|8.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224769|0101|28.84|34.61|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224790|0101|28.16|33.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777224806|0101|28.16|33.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777230029|0101|1.51|1.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777230043|0101|1.32|1.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777230067|0101|1.93|2.32|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777230074|0101|1.97|2.36|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777230081|0101|3.96|4.75|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777230111|0101|3.57|4.28|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777231057|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235031|0101|3.00|3.60|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235048|0101|2.45|2.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235055|0101|3.30|3.96|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235062|0101|3.53|4.24|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235079|0101|2.98|3.57|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235086|0101|4.05|4.86|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235093|0101|3.96|4.75|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235109|0101|3.92|4.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235130|0101|3.30|3.96|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235147|0101|3.57|4.28|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235154|0101|3.57|4.28|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235161|0101|3.78|4.54|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235178|0101|3.77|4.52|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235192|0101|5.03|6.04|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235208|0101|8.11|9.73|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235222|0101|3.68|4.41|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235239|0101|3.68|4.41|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235246|0101|3.68|4.41|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235253|0101|3.64|4.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235291|0101|10.03|12.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235321|0101|7.53|9.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235338|0101|9.22|11.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235345|0101|11.02|13.22|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235352|0101|10.03|12.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235369|0101|9.13|10.96|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235383|0101|9.22|11.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235390|0101|8.71|10.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235406|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235437|0101|12.15|14.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235451|0101|13.66|16.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235475|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235482|0101|14.60|17.52|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235499|0101|14.60|17.52|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235505|0101|13.09|15.71|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235529|0101|11.21|13.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235536|0101|11.21|13.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777235543|0101|13.09|15.71|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777236571|0101|7.07|8.48|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239305|0101|5.64|6.77|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239459|0101|5.42|6.50|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239466|0101|11.48|13.77|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239480|0101|11.21|13.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239572|0101|23.45|28.14|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239626|0101|9.08|10.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239862|0101|2.36|2.83|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777239923|0101|3.68|4.41|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242183|0101|37.42|44.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242244|0101|5.56|6.67|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242268|0101|12.15|14.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242374|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242381|0101|13.18|15.82|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242398|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242442|0101|14.73|17.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777242756|0101|7.15|8.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777243081|0101|3.39|4.07|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777243180|0101|3.68|4.41|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777243197|0101|4.24|5.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777243203|0101|7.25|8.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777243524|0101|4.76|5.71|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777244019|0101|7.44|8.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777244026|0101|18.74|22.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777244613|0101|5.18|6.22|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245016|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245023|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245030|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245047|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245283|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245290|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245306|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777245603|0101|4.48|5.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777246846|0101|4.66|5.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777247799|0101|11.38|13.66|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777247812|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777261009|0101|17.64|21.17|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777261047|0101|26.04|31.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777261061|0101|26.04|31.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777261078|0101|26.04|31.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777275013|0101|15.92|19.10|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777275020|0101|8.38|10.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777275037|0101|8.38|10.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777275044|0101|8.38|10.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777275105|0101|5.56|6.67|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217777390808|0101|7.11|8.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217779971104|0101|0.14|0.17|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3217779975034|0101|0.14|0.17|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3218370011114|0101|1.97|2.08|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218370011121|0101|2.00|2.11|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218370011213|0101|2.05|2.16|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218370081117|0101|5.51|5.81|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218930156002|0101|2.08|2.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218930311005|0101|3.20|3.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218930313023|0101|3.88|4.09|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3218930314020|0101|3.36|3.55|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3219090400059|0101|12.58|15.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219090400455|0101|19.61|23.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219090402459|0101|9.16|10.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219090800019|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219097500004|0101|2.36|2.83|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219097502008|0101|4.66|5.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219097502039|0101|2.92|3.50|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219097506006|0101|6.54|7.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219097507003|0101|7.48|8.98|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219097507102|0101|4.92|5.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110502299|0101|83.91|100.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110502329|0101|93.24|111.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110502350|0101|111.91|134.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110505450|0101|84.66|101.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110505467|0101|94.08|112.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110505474|0101|112.91|135.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110586855|0101|121.24|145.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110586862|0101|121.24|145.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110586893|0101|102.58|123.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110586909|0101|18.74|22.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110586923|0101|18.74|22.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110586954|0101|141.16|169.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110590692|0101|74.39|89.27|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110590753|0101|102.58|123.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110590760|0101|55.56|66.67|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110590845|0101|141.16|169.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110593884|0101|155.38|186.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110593976|0101|136.54|163.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110593983|0101|136.54|163.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110596182|0101|98.88|118.65|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219110596199|0101|98.88|118.65|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219330165724|0101|14.73|17.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219331305440|0101|1.51|1.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219331341035|0101|1.55|1.86|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219332470857|0101|4.61|5.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219332629705|0101|12.29|14.75|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219332815030|0101|20.52|24.62|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219333286679|0101|4.61|5.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219334191118|0101|11.29|13.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219334343968|0101|5.13|6.16|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219335113973|0101|13.33|15.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219336191062|0101|21.65|25.98|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219336191178|0101|19.95|23.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219336191185|0101|28.33|34.00|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219336191208|0101|22.03|26.44|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219336504787|0101|2.52|3.02|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219337024406|0101|13.33|15.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219337418403|0101|12.29|14.75|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219337571825|0101|2.79|3.35|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219339072658|0101|4.61|5.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219510141142|0101|11.29|13.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219510581139|0101|12.13|14.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219510601394|0101|4.80|5.76|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477092|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477108|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477115|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477122|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477139|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477146|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477153|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477160|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477177|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477184|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477191|0101|2.33|2.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477207|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477214|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477221|0101|5.64|6.77|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477238|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477252|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477269|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477276|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477283|0101|7.53|9.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477290|0101|4.70|5.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477306|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477313|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477320|0101|6.49|7.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477344|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477351|0101|14.03|16.83|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477368|0101|11.29|13.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477375|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477382|0101|4.70|5.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477399|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477405|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477412|0101|3.73|4.47|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477429|0101|1.40|1.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477436|0101|1.42|1.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477443|0101|1.42|1.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477450|0101|1.42|1.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477467|0101|1.42|1.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477474|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477481|0101|5.17|6.20|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477498|0101|4.61|5.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477504|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477511|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477528|0101|6.58|7.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477535|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477542|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477566|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477603|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477627|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516477634|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516479713|0101|5.17|6.20|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516479997|0101|9.33|11.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516480009|0101|8.38|10.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516480474|0101|83.33|99.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516483611|0101|14.30|17.16|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484182|0101|8.33|10.00|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484281|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484328|0101|4.10|4.92|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484380|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484410|0101|4.70|5.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484441|0101|4.19|5.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484519|0101|4.70|5.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484632|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484649|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484687|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484731|0101|6.58|7.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484816|0101|5.64|6.77|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484847|0101|5.88|7.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516484854|0101|4.70|5.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485011|0101|4.76|5.71|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485028|0101|12.15|14.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485097|0101|4.70|5.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485165|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485295|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485332|0101|20.29|24.35|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485363|0101|24.72|29.66|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485530|0101|7.39|8.87|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485660|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485738|0101|5.70|6.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485776|0101|4.10|4.92|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485806|0101|3.28|3.94|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485837|0101|3.63|4.35|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485882|0101|2.88|3.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485912|0101|8.43|10.11|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485943|0101|10.35|12.42|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516485967|0101|1.88|2.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486001|0101|7.02|8.42|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486056|0101|2.73|3.28|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486070|0101|1.40|1.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486148|0101|7.53|9.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486193|0101|8.47|10.16|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486216|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486308|0101|12.13|14.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486421|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486483|0101|2.82|3.38|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486728|0101|6.50|7.80|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486834|0101|6.11|7.33|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486872|0101|9.41|11.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486889|0101|6.73|8.08|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486902|0101|6.13|7.35|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516486926|0101|7.44|8.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516489729|0101|9.41|11.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516489750|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516489897|0101|7.44|8.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516489958|0101|7.05|8.46|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516489965|0101|7.44|8.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219516491135|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3219550000010|0101|3.69|3.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220032518213|0101|2.94|3.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220032538112|0101|3.80|4.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220033020005|0101|2.38|2.51|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220033052112|0101|3.16|3.33|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220033060001|0101|2.45|2.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220033063712|0101|2.13|2.25|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220033941195|0101|3.14|3.31|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220034026006|0101|2.45|2.58|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220034041009|0101|2.31|2.44|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220034941712|0101|2.91|3.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220034950714|0101|3.15|3.32|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035011001|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035150007|0101|1.99|2.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035175000|0101|1.46|1.54|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035210008|0101|2.87|3.03|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035217007|0101|2.87|3.03|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035222513|0101|3.26|3.44|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035229611|0101|2.61|2.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035415618|0101|2.66|2.81|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035560004|0101|2.09|2.20|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035570003|0101|3.32|3.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035610006|0101|2.92|3.08|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035614516|0101|2.27|2.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035650002|0101|2.45|2.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035660292|0101|4.23|4.46|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035712007|0101|1.54|1.62|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035721009|0101|1.92|2.03|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035770007|0101|3.33|3.51|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220035910199|0101|10.33|10.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3220660002894|0101|4.81|5.77|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3220660003334|0101|13.99|16.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
